Unnamed: 0,from_author,from_author_name,from_author_gender,to_author,to_author_name,to_author_gender,year,times
350015,207541774,kamel mellahi,majority,2344217343,aneil k mishra,majority,2010,1
350016,2208199671,koen dewettinck,majority,2344217343,aneil k mishra,majority,2002,1
363979,57298903,lawson k savery,majority,2670902910,a j sunseri,majority,1998,1
363980,2313133696,rita m choy,minority,2670902910,a j sunseri,majority,1998,1
391216,2343814807,patrick gunnigle,majority,1980955998,hugh scullion,majority,2007,1
391217,2343814807,patrick gunnigle,majority,1980955998,hugh scullion,majority,2010,4
391218,2343814807,patrick gunnigle,majority,1980955998,hugh scullion,majority,2016,1
391230,1996474448,paul sparrow,majority,1980955998,hugh scullion,majority,2005,1
391231,1996474448,paul sparrow,majority,1980955998,hugh scullion,majority,2007,1
391232,1996474448,paul sparrow,majority,1980955998,hugh scullion,majority,2013,3
391233,1996474448,paul sparrow,majority,1980955998,hugh scullion,majority,2015,4
391248,2106666900,adrian john wilkinson,majority,1980955998,hugh scullion,majority,2014,1
391251,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,1997,1
391252,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2000,2
391253,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2001,4
391254,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2002,7
391255,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2008,2
391256,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2009,9
391257,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2010,2
391258,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2012,5
391259,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2013,9
391260,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2015,6
391261,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2017,7
391262,1980955998,hugh scullion,majority,1980955998,hugh scullion,majority,2018,2
391281,2158447491,william k roche,majority,1980955998,hugh scullion,majority,1997,1
391300,673695052,paula caligiuri,minority,1980955998,hugh scullion,majority,2007,2
391301,673695052,paula caligiuri,minority,1980955998,hugh scullion,majority,2008,1
391302,673695052,paula caligiuri,minority,1980955998,hugh scullion,majority,2009,1
391303,673695052,paula caligiuri,minority,1980955998,hugh scullion,majority,2010,2
391326,55518253,andreas werr,majority,1980955998,hugh scullion,majority,2017,2
391384,2159025027,david preece,majority,1980955998,hugh scullion,majority,2010,1
391385,2159025027,david preece,majority,1980955998,hugh scullion,majority,2011,1
391386,2159025027,david preece,majority,1980955998,hugh scullion,majority,2013,2
391430,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2008,2
391431,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2009,5
391432,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2010,5
391433,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2012,5
391434,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2013,3
391435,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2015,1
391436,2289568242,david g collings,majority,1980955998,hugh scullion,majority,2018,6
391447,296968206,dana minbaeva,minority,1980955998,hugh scullion,majority,2004,1
391448,296968206,dana minbaeva,minority,1980955998,hugh scullion,majority,2005,1
391449,296968206,dana minbaeva,minority,1980955998,hugh scullion,majority,2013,1
391513,2158425250,saba colakoglu,minority,1980955998,hugh scullion,majority,2007,2
391514,2158425250,saba colakoglu,minority,1980955998,hugh scullion,majority,2008,1
391515,2158425250,saba colakoglu,minority,1980955998,hugh scullion,majority,2009,1
391519,1878734214,nicky dries,minority,1980955998,hugh scullion,majority,2015,2
391533,2106393000,jonathan lavelle,majority,1980955998,hugh scullion,majority,2007,1
391534,2106393000,jonathan lavelle,majority,1980955998,hugh scullion,majority,2010,4
391535,2114847742,anthony mcdonnell,majority,1980955998,hugh scullion,majority,2007,2
391536,2114847742,anthony mcdonnell,majority,1980955998,hugh scullion,majority,2008,2
391537,2114847742,anthony mcdonnell,majority,1980955998,hugh scullion,majority,2010,4
391538,2114847742,anthony mcdonnell,majority,1980955998,hugh scullion,majority,2011,1
391539,2114847742,anthony mcdonnell,majority,1980955998,hugh scullion,majority,2012,1
391556,2081171685,dionne pohler,minority,1980955998,hugh scullion,majority,2010,1
391596,2007431831,xin chuai,minority,1980955998,hugh scullion,majority,2010,1
391597,2007431831,xin chuai,minority,1980955998,hugh scullion,majority,2011,1
391600,2793371291,paul iles,majority,1980955998,hugh scullion,majority,2010,1
391601,2793371291,paul iles,majority,1980955998,hugh scullion,majority,2011,1
391644,2054445872,marina latukha,minority,1980955998,hugh scullion,majority,2015,3
391645,2054445872,marina latukha,minority,1980955998,hugh scullion,majority,2017,2
391653,2299712656,doren chadee,minority,1980955998,hugh scullion,majority,2012,1
391654,2299712656,doren chadee,minority,1980955998,hugh scullion,majority,2016,1
391655,2164109990,revti raman,minority,1980955998,hugh scullion,majority,2012,1
391738,2271850470,heba makram,minority,1980955998,hugh scullion,majority,2015,4
391806,1968945062,pernilla bolander,minority,1980955998,hugh scullion,majority,2017,2
391807,2320114552,kajsa asplund,minority,1980955998,hugh scullion,majority,2017,2
419927,1996474448,paul sparrow,majority,2262121549,james b shaw,majority,1997,1
419928,1996474448,paul sparrow,majority,2262121549,james b shaw,majority,1998,1
419941,2262121549,james b shaw,majority,2262121549,james b shaw,majority,1993,1
419942,2262121549,james b shaw,majority,2262121549,james b shaw,majority,1995,2
419943,2262121549,james b shaw,majority,2262121549,james b shaw,majority,1996,1
419944,2262121549,james b shaw,majority,2262121549,james b shaw,majority,1999,2
419956,204271697,elain barrettpower,minority,2262121549,james b shaw,majority,1996,1
424709,2242377896,john k christiansen,majority,2242377896,john k christiansen,majority,2009,1
424710,2242377896,john k christiansen,majority,2242377896,john k christiansen,majority,2013,1
424728,204594668,claus j varnes,majority,2242377896,john k christiansen,majority,2009,1
424729,204594668,claus j varnes,majority,2242377896,john k christiansen,majority,2013,1
429187,2106666900,adrian john wilkinson,majority,1936188603,paul teague,majority,2014,3
429188,2106666900,adrian john wilkinson,majority,1936188603,paul teague,majority,2016,1
429192,1936188603,paul teague,majority,1936188603,paul teague,majority,2012,1
429193,1936188603,paul teague,majority,1936188603,paul teague,majority,2014,4
429195,2158447491,william k roche,majority,1936188603,paul teague,majority,2012,1
429196,2158447491,william k roche,majority,1936188603,paul teague,majority,2014,8
429197,2158447491,william k roche,majority,1936188603,paul teague,majority,2015,2
429198,2158447491,william k roche,majority,1936188603,paul teague,majority,2016,1
451249,2111773694,steven h appelbaum,majority,2135049179,karen e mishra,minority,2003,1
451252,2344217343,aneil k mishra,majority,2135049179,karen e mishra,minority,2004,1
451253,2135049179,karen e mishra,minority,2135049179,karen e mishra,minority,2009,1
451254,2128251712,a thornhill,majority,2135049179,karen e mishra,minority,1998,1
451258,2136927107,mark n k saunders,majority,2135049179,karen e mishra,minority,1998,1
451260,1930305869,craig r littler,majority,2135049179,karen e mishra,minority,2012,1
451261,2396216455,dirk buyens,majority,2135049179,karen e mishra,minority,2002,1
451271,2208199671,koen dewettinck,majority,2135049179,karen e mishra,minority,2002,1
454701,1970367484,cary l cooper,minority,2128251712,a thornhill,majority,2004,1
454712,2106666900,adrian john wilkinson,majority,2128251712,a thornhill,majority,2009,1
454713,2106666900,adrian john wilkinson,majority,2128251712,a thornhill,majority,2012,2
454717,2128251712,a thornhill,majority,2128251712,a thornhill,majority,1998,3
454718,2128251712,a thornhill,majority,2128251712,a thornhill,majority,2008,1
454728,2136927107,mark n k saunders,majority,2128251712,a thornhill,majority,1998,3
454729,2136927107,mark n k saunders,majority,2128251712,a thornhill,majority,2008,1
461717,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,1995,1
461718,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,1997,1
461719,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,1998,1
461720,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,2001,3
461721,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,2007,2
461722,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,2008,1
461723,2343814807,patrick gunnigle,majority,2158447491,william k roche,majority,2012,1
461730,2106666900,adrian john wilkinson,majority,2158447491,william k roche,majority,2002,1
461731,2106666900,adrian john wilkinson,majority,2158447491,william k roche,majority,2014,3
461732,2106666900,adrian john wilkinson,majority,2158447491,william k roche,majority,2016,2
461740,1936188603,paul teague,majority,2158447491,william k roche,majority,2004,2
461741,1936188603,paul teague,majority,2158447491,william k roche,majority,2011,2
461742,1936188603,paul teague,majority,2158447491,william k roche,majority,2014,5
461749,2158447491,william k roche,majority,2158447491,william k roche,majority,2000,1
461750,2158447491,william k roche,majority,2158447491,william k roche,majority,2001,1
461751,2158447491,william k roche,majority,2158447491,william k roche,majority,2011,1
461752,2158447491,william k roche,majority,2158447491,william k roche,majority,2014,9
461753,2158447491,william k roche,majority,2158447491,william k roche,majority,2015,3
461754,2158447491,william k roche,majority,2158447491,william k roche,majority,2016,1
461779,207541774,kamel mellahi,majority,2158447491,william k roche,majority,2013,1
461794,2289568242,david g collings,majority,2158447491,william k roche,majority,2008,1
461795,2289568242,david g collings,majority,2158447491,william k roche,majority,2013,1
461823,2106393000,jonathan lavelle,majority,2158447491,william k roche,majority,2007,2
461824,2106393000,jonathan lavelle,majority,2158447491,william k roche,majority,2012,1
461825,2114847742,anthony mcdonnell,majority,2158447491,william k roche,majority,2007,4
461826,2114847742,anthony mcdonnell,majority,2158447491,william k roche,majority,2008,1
461827,2114847742,anthony mcdonnell,majority,2158447491,william k roche,majority,2012,1
464836,2111773694,steven h appelbaum,majority,2134776663,nadia labib,minority,1998,1
464837,57298903,lawson k savery,majority,2134776663,nadia labib,minority,1998,1
464844,2313133696,rita m choy,minority,2134776663,nadia labib,minority,1998,1
488974,1970367484,cary l cooper,minority,59350411,mark a huselid,majority,2015,1
489009,1952078778,manuel london,majority,59350411,mark a huselid,majority,2001,1
489051,2343814807,patrick gunnigle,majority,59350411,mark a huselid,majority,2000,2
489052,2343814807,patrick gunnigle,majority,59350411,mark a huselid,majority,2016,2
489084,1996474448,paul sparrow,majority,59350411,mark a huselid,majority,2002,1
489085,1996474448,paul sparrow,majority,59350411,mark a huselid,majority,2005,1
489086,1996474448,paul sparrow,majority,59350411,mark a huselid,majority,2014,1
489087,1996474448,paul sparrow,majority,59350411,mark a huselid,majority,2015,2
489177,2136489993,brian e becker,majority,59350411,mark a huselid,majority,2006,2
489180,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2002,1
489181,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2004,1
489182,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2007,1
489183,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2009,2
489184,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2012,2
489185,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2013,1
489186,2106666900,adrian john wilkinson,majority,59350411,mark a huselid,majority,2016,2
489232,1980955998,hugh scullion,majority,59350411,mark a huselid,majority,2010,1
489233,1980955998,hugh scullion,majority,59350411,mark a huselid,majority,2017,1
489261,2242377896,john k christiansen,majority,59350411,mark a huselid,majority,2010,1
489266,1936188603,paul teague,majority,59350411,mark a huselid,majority,2001,1
489267,1936188603,paul teague,majority,59350411,mark a huselid,majority,2004,2
489349,59350411,mark a huselid,majority,59350411,mark a huselid,majority,1996,1
489350,59350411,mark a huselid,majority,59350411,mark a huselid,majority,2006,2
489354,673695052,paula caligiuri,minority,59350411,mark a huselid,majority,1998,1
489355,673695052,paula caligiuri,minority,59350411,mark a huselid,majority,2007,1
489356,673695052,paula caligiuri,minority,59350411,mark a huselid,majority,2009,1
489357,673695052,paula caligiuri,minority,59350411,mark a huselid,majority,2010,1
489388,2674033142,diana winstanley,minority,59350411,mark a huselid,majority,1996,1
489414,2806342673,rozhan othman,minority,59350411,mark a huselid,majority,2014,1
489419,180551364,keith w glaister,majority,59350411,mark a huselid,majority,2015,1
489429,2204449376,clive gilson,majority,59350411,mark a huselid,majority,2004,2
489453,55518253,andreas werr,majority,59350411,mark a huselid,majority,2017,1
489457,2396216455,dirk buyens,majority,59350411,mark a huselid,majority,2001,1
489740,207541774,kamel mellahi,majority,59350411,mark a huselid,majority,2010,2
489741,207541774,kamel mellahi,majority,59350411,mark a huselid,majority,2013,1
489742,207541774,kamel mellahi,majority,59350411,mark a huselid,majority,2014,4
489821,2159025027,david preece,majority,59350411,mark a huselid,majority,2010,2
489822,2159025027,david preece,majority,59350411,mark a huselid,majority,2011,2
489906,1497110822,alan clardy,majority,59350411,mark a huselid,majority,2008,1
490111,2090059098,luca solari,majority,59350411,mark a huselid,majority,2012,1
490112,2090059098,luca solari,majority,59350411,mark a huselid,majority,2013,1
490129,1967804019,adrian ritz,majority,59350411,mark a huselid,majority,2011,1
490139,2289568242,david g collings,majority,59350411,mark a huselid,majority,2010,3
490140,2289568242,david g collings,majority,59350411,mark a huselid,majority,2013,4
490141,2289568242,david g collings,majority,59350411,mark a huselid,majority,2014,2
490192,296968206,dana minbaeva,minority,59350411,mark a huselid,majority,2004,1
490193,296968206,dana minbaeva,minority,59350411,mark a huselid,majority,2005,2
490194,296968206,dana minbaeva,minority,59350411,mark a huselid,majority,2008,3
490195,296968206,dana minbaeva,minority,59350411,mark a huselid,majority,2012,2
490196,296968206,dana minbaeva,minority,59350411,mark a huselid,majority,2013,5
490197,296968206,dana minbaeva,minority,59350411,mark a huselid,majority,2018,1
490348,1899698785,sara de gieter,minority,59350411,mark a huselid,majority,2014,2
490442,2169515874,gregory john lee,majority,59350411,mark a huselid,majority,2018,1
490637,2022917442,arshad zaheer,majority,59350411,mark a huselid,majority,2011,1
490647,2170783472,russell korte,majority,59350411,mark a huselid,majority,2015,2
490671,2158425250,saba colakoglu,minority,59350411,mark a huselid,majority,2007,1
490672,2158425250,saba colakoglu,minority,59350411,mark a huselid,majority,2009,1
490673,2158425250,saba colakoglu,minority,59350411,mark a huselid,majority,2013,1
490674,2158425250,saba colakoglu,minority,59350411,mark a huselid,majority,2016,1
490693,1878734214,nicky dries,minority,59350411,mark a huselid,majority,2014,3
490803,2106393000,jonathan lavelle,majority,59350411,mark a huselid,majority,2016,2
490804,2114847742,anthony mcdonnell,majority,59350411,mark a huselid,majority,2016,2
490863,2159781457,paola cillo,minority,59350411,mark a huselid,majority,2008,1
490881,2081171685,dionne pohler,minority,59350411,mark a huselid,majority,2018,4
490896,2570305385,jinmin wang,majority,59350411,mark a huselid,majority,2015,1
490924,2313073389,jessica li,minority,59350411,mark a huselid,majority,2015,2
490949,2009202369,rossella cappetta,minority,59350411,mark a huselid,majority,2008,1
491001,204594668,claus j varnes,majority,59350411,mark a huselid,majority,2010,1
491051,2211668081,shlomo y tarba,majority,59350411,mark a huselid,majority,2015,1
491052,2211668081,shlomo y tarba,majority,59350411,mark a huselid,majority,2016,2
491053,2211668081,shlomo y tarba,majority,59350411,mark a huselid,majority,2019,1
491054,2211668081,shlomo y tarba,majority,59350411,mark a huselid,majority,2020,1
491118,2007431831,xin chuai,minority,59350411,mark a huselid,majority,2010,2
491119,2007431831,xin chuai,minority,59350411,mark a huselid,majority,2011,2
491128,2793371291,paul iles,majority,59350411,mark a huselid,majority,2010,2
491129,2793371291,paul iles,majority,59350411,mark a huselid,majority,2011,2
491190,2915810958,marta gasparin,minority,59350411,mark a huselid,majority,2010,1
491191,247409254,diana stormnielsen,minority,59350411,mark a huselid,majority,2010,1
491192,2085657448,erik johnsen vinther,majority,59350411,mark a huselid,majority,2010,1
491194,2077854163,alison nussbaumer,minority,59350411,mark a huselid,majority,2010,1
491195,731913393,wendy merkley,minority,59350411,mark a huselid,majority,2010,1
491202,1964753014,marco guerci,majority,59350411,mark a huselid,majority,2012,1
491225,1193207908,chelsea willness,minority,59350411,mark a huselid,majority,2018,6
491311,2200108794,peter sinelli,majority,59350411,mark a huselid,majority,2011,1
491315,2111310950,waheed akbar bhatti,majority,59350411,mark a huselid,majority,2011,1
491317,2983257772,kashif urrehman,majority,59350411,mark a huselid,majority,2011,1
491356,2647510919,alicja miś,minority,59350411,mark a huselid,majority,2011,1
491365,2097534836,george c banks,majority,59350411,mark a huselid,majority,2015,6
491373,2311109687,mohammad faisal ahammad,majority,59350411,mark a huselid,majority,2015,2
491374,2311109687,mohammad faisal ahammad,majority,59350411,mark a huselid,majority,2019,1
491435,2054445872,marina latukha,minority,59350411,mark a huselid,majority,2015,2
491436,2054445872,marina latukha,minority,59350411,mark a huselid,majority,2017,1
491483,2299712656,doren chadee,minority,59350411,mark a huselid,majority,2012,2
491484,2164109990,revti raman,minority,59350411,mark a huselid,majority,2012,2
491512,2259398727,yu zhou,majority,59350411,mark a huselid,majority,2012,6
491513,2259398727,yu zhou,majority,59350411,mark a huselid,majority,2013,3
491519,2537985025,shuai zhang,majority,59350411,mark a huselid,majority,2012,1
491520,2534734018,david bright,majority,59350411,mark a huselid,majority,2012,1
491553,2138158425,andrea kim,majority,59350411,mark a huselid,majority,2012,4
491554,2138158425,andrea kim,majority,59350411,mark a huselid,majority,2017,1
491577,2663788855,yingying zhang,minority,59350411,mark a huselid,majority,2012,3
491578,2655413393,jun liu,majority,59350411,mark a huselid,majority,2012,3
491684,2167333482,wardah azimah sumardi,minority,59350411,mark a huselid,majority,2014,1
491686,2156699669,angelika schmidt,minority,59350411,mark a huselid,majority,2013,1
491761,2223760147,yuan jiang,minority,59350411,mark a huselid,majority,2013,1
491762,2182182174,nana yaw oppong,minority,59350411,mark a huselid,majority,2013,1
491918,2635720797,paul r niven,majority,59350411,mark a huselid,majority,2014,1
491958,2271850470,heba makram,minority,59350411,mark a huselid,majority,2015,2
491966,2537508440,jiali zhang,minority,59350411,mark a huselid,majority,2015,1
492006,2092286901,sven kepes,majority,59350411,mark a huselid,majority,2015,6
492007,2092286901,sven kepes,majority,59350411,mark a huselid,majority,2016,1
492070,2256900596,ryan lamare,majority,59350411,mark a huselid,majority,2016,2
492073,2782180570,karin a king,minority,59350411,mark a huselid,majority,2016,1
492198,1968945062,pernilla bolander,minority,59350411,mark a huselid,majority,2017,1
492199,2320114552,kajsa asplund,minority,59350411,mark a huselid,majority,2017,1
492265,2172936602,joseph a schmidt,majority,59350411,mark a huselid,majority,2018,6
492270,2761119345,lan wang,minority,59350411,mark a huselid,majority,2018,2
492271,2251194279,richard d cotton,majority,59350411,mark a huselid,majority,2018,2
507418,1996474448,paul sparrow,majority,673695052,paula caligiuri,minority,2005,1
507419,1996474448,paul sparrow,majority,673695052,paula caligiuri,minority,2013,1
507420,1996474448,paul sparrow,majority,673695052,paula caligiuri,minority,2015,1
507446,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2001,3
507447,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2002,7
507448,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2009,2
507449,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2012,1
507450,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2013,4
507451,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2015,3
507452,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2017,1
507453,1980955998,hugh scullion,majority,673695052,paula caligiuri,minority,2018,1
507479,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,1998,1
507480,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,1999,1
507481,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,2004,1
507482,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,2007,1
507483,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,2008,1
507484,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,2009,3
507485,673695052,paula caligiuri,minority,673695052,paula caligiuri,minority,2014,2
507548,207541774,kamel mellahi,majority,673695052,paula caligiuri,minority,2016,1
507563,2159025027,david preece,majority,673695052,paula caligiuri,minority,2013,2
507637,2289568242,david g collings,majority,673695052,paula caligiuri,minority,2009,1
507638,2289568242,david g collings,majority,673695052,paula caligiuri,minority,2012,1
507639,2289568242,david g collings,majority,673695052,paula caligiuri,minority,2013,2
507640,2289568242,david g collings,majority,673695052,paula caligiuri,minority,2015,1
507641,2289568242,david g collings,majority,673695052,paula caligiuri,minority,2016,1
507642,2289568242,david g collings,majority,673695052,paula caligiuri,minority,2018,2
507656,296968206,dana minbaeva,minority,673695052,paula caligiuri,minority,2013,1
507721,2158425250,saba colakoglu,minority,673695052,paula caligiuri,minority,2007,1
507722,2158425250,saba colakoglu,minority,673695052,paula caligiuri,minority,2008,1
507723,2158425250,saba colakoglu,minority,673695052,paula caligiuri,minority,2009,2
507724,2158425250,saba colakoglu,minority,673695052,paula caligiuri,minority,2013,2
507739,2114847742,anthony mcdonnell,majority,673695052,paula caligiuri,minority,2011,1
507842,2054445872,marina latukha,minority,673695052,paula caligiuri,minority,2015,1
507843,2054445872,marina latukha,minority,673695052,paula caligiuri,minority,2017,1
507853,2299712656,doren chadee,minority,673695052,paula caligiuri,minority,2012,1
507854,2299712656,doren chadee,minority,673695052,paula caligiuri,minority,2016,2
507855,2164109990,revti raman,minority,673695052,paula caligiuri,minority,2012,1
507862,2138158425,andrea kim,majority,673695052,paula caligiuri,minority,2012,1
507910,2223760147,yuan jiang,minority,673695052,paula caligiuri,minority,2013,2
507956,2271850470,heba makram,minority,673695052,paula caligiuri,minority,2015,1
516365,57298903,lawson k savery,majority,2009785431,andrew hede,majority,1998,1
516370,1930305869,craig r littler,majority,2009785431,andrew hede,majority,2012,1
516374,2313133696,rita m choy,minority,2009785431,andrew hede,majority,1998,1
525302,1970367484,cary l cooper,minority,2674033142,diana winstanley,minority,2004,1
525314,2128251712,a thornhill,majority,2674033142,diana winstanley,minority,1998,1
525323,2674033142,diana winstanley,minority,2674033142,diana winstanley,minority,1996,1
525324,2674033142,diana winstanley,minority,2674033142,diana winstanley,minority,2000,2
525326,2136927107,mark n k saunders,majority,2674033142,diana winstanley,minority,1998,1
525327,2204449376,clive gilson,majority,2674033142,diana winstanley,minority,2004,1
538664,1970367484,cary l cooper,minority,2136927107,mark n k saunders,majority,2004,1
538675,2106666900,adrian john wilkinson,majority,2136927107,mark n k saunders,majority,2009,1
538676,2106666900,adrian john wilkinson,majority,2136927107,mark n k saunders,majority,2012,2
538681,2128251712,a thornhill,majority,2136927107,mark n k saunders,majority,1998,3
538682,2128251712,a thornhill,majority,2136927107,mark n k saunders,majority,2008,1
538691,2136927107,mark n k saunders,majority,2136927107,mark n k saunders,majority,1998,3
538692,2136927107,mark n k saunders,majority,2136927107,mark n k saunders,majority,2005,1
538693,2136927107,mark n k saunders,majority,2136927107,mark n k saunders,majority,2008,1
550511,2806342673,rozhan othman,minority,2806342673,rozhan othman,minority,2000,1
550512,2806342673,rozhan othman,minority,2806342673,rozhan othman,minority,2001,1
550513,2806342673,rozhan othman,minority,2806342673,rozhan othman,minority,2012,1
550705,57298903,lawson k savery,majority,2135291793,tom bramble,majority,1998,1
550711,1930305869,craig r littler,majority,2135291793,tom bramble,majority,2012,1
550716,2313133696,rita m choy,minority,2135291793,tom bramble,majority,1998,1
555616,1970367484,cary l cooper,minority,180551364,keith w glaister,majority,2015,1
555617,1970367484,cary l cooper,minority,180551364,keith w glaister,majority,2016,1
555624,2106666900,adrian john wilkinson,majority,180551364,keith w glaister,majority,2016,1
555632,180551364,keith w glaister,majority,180551364,keith w glaister,majority,2002,1
555633,180551364,keith w glaister,majority,180551364,keith w glaister,majority,2009,1
555634,180551364,keith w glaister,majority,180551364,keith w glaister,majority,2015,1
555695,2570305385,jinmin wang,majority,180551364,keith w glaister,majority,2015,1
555701,2211668081,shlomo y tarba,majority,180551364,keith w glaister,majority,2015,1
555702,2211668081,shlomo y tarba,majority,180551364,keith w glaister,majority,2016,3
555703,2211668081,shlomo y tarba,majority,180551364,keith w glaister,majority,2017,1
555704,2211668081,shlomo y tarba,majority,180551364,keith w glaister,majority,2020,1
555730,2311109687,mohammad faisal ahammad,majority,180551364,keith w glaister,majority,2015,1
555731,2311109687,mohammad faisal ahammad,majority,180551364,keith w glaister,majority,2016,1
555769,2537508440,jiali zhang,minority,180551364,keith w glaister,majority,2015,1
558395,2204449376,clive gilson,majority,2204449376,clive gilson,majority,2004,1
577317,55518253,andreas werr,majority,55518253,andreas werr,majority,2012,1
580074,57298903,lawson k savery,majority,1930305869,craig r littler,majority,1998,1
580079,1930305869,craig r littler,majority,1930305869,craig r littler,majority,2012,1
580083,2313133696,rita m choy,minority,1930305869,craig r littler,majority,1998,1
580107,57298903,lawson k savery,majority,2894365331,richard dunford,majority,1998,1
580112,1930305869,craig r littler,majority,2894365331,richard dunford,majority,2012,1
580116,2313133696,rita m choy,minority,2894365331,richard dunford,majority,1998,1
581238,2106666900,adrian john wilkinson,majority,2396216455,dirk buyens,majority,2010,1
581252,2396216455,dirk buyens,majority,2396216455,dirk buyens,majority,2005,1
581253,2396216455,dirk buyens,majority,2396216455,dirk buyens,majority,2008,1
581254,2396216455,dirk buyens,majority,2396216455,dirk buyens,majority,2017,1
581271,207541774,kamel mellahi,majority,2396216455,dirk buyens,majority,2010,1
581279,2208199671,koen dewettinck,majority,2396216455,dirk buyens,majority,2008,1
581319,1878734214,nicky dries,minority,2396216455,dirk buyens,majority,2013,1
581331,2081171685,dionne pohler,minority,2396216455,dirk buyens,majority,2010,1
593077,1970367484,cary l cooper,minority,2242409178,gracie ebadan,minority,2004,1
593081,2128251712,a thornhill,majority,2242409178,gracie ebadan,minority,1998,1
593085,2136927107,mark n k saunders,majority,2242409178,gracie ebadan,minority,1998,1
593086,2204449376,clive gilson,majority,2242409178,gracie ebadan,minority,2004,1
630585,1888205315,eric molleman,majority,1888205315,eric molleman,majority,1998,1
630586,1888205315,eric molleman,majority,1888205315,eric molleman,majority,2003,1
630587,1888205315,eric molleman,majority,1888205315,eric molleman,majority,2011,1
630594,2703597616,hugo timmerman,majority,1888205315,eric molleman,majority,2003,1
644867,2172294833,patrick chang boon lee,majority,2313133696,rita m choy,minority,2003,1
644869,2602000233,asif akhtar,majority,2313133696,rita m choy,minority,2014,1
644870,2690937989,parvaiz talib,majority,2313133696,rita m choy,minority,2014,1
644871,2574796969,ahmad,majority,2313133696,rita m choy,minority,2014,1
647787,2204449376,clive gilson,majority,2530969626,terry h wagar,majority,1996,1
647788,2204449376,clive gilson,majority,2530969626,terry h wagar,majority,2004,1
726400,1970367484,cary l cooper,minority,207541774,kamel mellahi,majority,2015,1
726401,1970367484,cary l cooper,minority,207541774,kamel mellahi,majority,2016,2
726410,1996474448,paul sparrow,majority,207541774,kamel mellahi,majority,2012,1
726412,2106666900,adrian john wilkinson,majority,207541774,kamel mellahi,majority,2005,1
726413,2106666900,adrian john wilkinson,majority,207541774,kamel mellahi,majority,2010,2
726414,2106666900,adrian john wilkinson,majority,207541774,kamel mellahi,majority,2014,2
726415,2106666900,adrian john wilkinson,majority,207541774,kamel mellahi,majority,2015,1
726416,2106666900,adrian john wilkinson,majority,207541774,kamel mellahi,majority,2016,4
726442,180551364,keith w glaister,majority,207541774,kamel mellahi,majority,2015,1
726459,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2005,1
726460,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2010,2
726461,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2011,2
726462,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2012,1
726463,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2013,2
726464,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2014,7
726465,207541774,kamel mellahi,majority,207541774,kamel mellahi,majority,2016,4
